hmdb_id;inchi;cid;canonical_smiles;smiles_from_scaffold;smiles_from_generic_scaffold
HMDB0028893;InChI=1S/C11H16N4O3/c12-8(4-7-5-13-6-14-7)10(16)15-3-1-2-9(15)11(17)18/h5-6,8-9H,1-4,12H2,(H,13,14)(H,17,18)/t8-,9-/m0/s1;152322;C1CC(N(C1)C(=O)C(CC2=CN=CN2)N)C(=O)O;O=C(CCc1cnc[nH]1)N1CCCC1;CC(C)C1CCCC1C(C)C(C)CC1CCCC1
HMDB0029151;InChI=1S/C11H16N4O5/c12-7(10(17)18)1-2-9(16)15-8(11(19)20)3-6-4-13-5-14-6/h4-5,7-8H,1-3,12H2,(H,13,14)(H,15,16)(H,17,18)(H,19,20)/t7-,8-/m0/s1;7017195;C1=C(NC=N1)CC(C(=O)O)NC(=O)CCC(C(=O)O)N;c1c[nH]cn1;CC(CCC(C)C(C)C)CC(CC1CCCC1)C(C)C
HMDB0041932;InChI=1S/C11H17NO/c1-9(12(2)3)11(13)10-7-5-4-6-8-10/h4-9,11,13H,1-3H3;4374;CC(C(C1=CC=CC=C1)O)N(C)C;c1ccccc1;CC(C)C(C)C(C)C1CCCCC1
HMDB0028898;InChI=1S/C11H18N4O3/c1-6(2)9(11(17)18)15-10(16)8(12)3-7-4-13-5-14-7/h4-6,8-9H,3,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)/t8-,9-/m0/s1;7021871;CC(C)C(C(=O)O)NC(=O)C(CC1=CN=CN1)N;c1c[nH]cn1;CC(C)C(CC(C)C(C)CC1CCCC1)C(C)C
HMDB0029129;InChI=1S/C11H18N4O3/c1-6(2)9(12)10(16)15-8(11(17)18)3-7-4-13-5-14-7/h4-6,8-9H,3,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)/t8-,9-/m0/s1;7408625;CC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)O)N;c1c[nH]cn1;CC(C)C(CC1CCCC1)CC(C)C(C)C(C)C
HMDB0094658;InChI=1S/C11H18OS/c1-10(9-13-2)8-11(12)6-4-3-5-7-11/h4,6,9,12H,3,5,7-8H2,1-2H3/b10-9+;5369084;CC(=CSC)CC1(CCCC=C1)O;C1=CCCCC1;CCCC(C)CC1(C)CCCCC1
HMDB0062785;InChI=1S/C11H19NO6/c1-7(10(15)16)11(17)18-8(5-9(13)14)6-12(2,3)4/h7-8H,5-6H2,1-4H3,(H-,13,14,15,16)/t7?,8-/m1/s1;131770486;CC(C(=O)[O-])C(=O)OC(CC(=O)O)C[N+](C)(C)C;;CC(C)CC(CC(C)C(C)C(C)C)CC(C)(C)C
HMDB0060493;InChI=1S/C11H19NO8/c1-4(10(16)17)19-9-7(12-5(2)14)11(18)20-6(3-13)8(9)15/h4,6-9,11,13,15,18H,3H2,1-2H3,(H,12,14)(H,16,17)/t4-,6-,7-,8-,9-,11?/m1/s1;5462244;CC(C(=O)O)OC1C(C(OC(C1O)CO)O)NC(=O)C;C1CCOCC1;CCC1CC(C)C(CC(C)C)C(CC(C)C(C)C)C1C
HMDB0028822;InChI=1S/C11H20N2O5/c1-3-6(2)9(11(17)18)13-10(16)7(12)4-5-8(14)15/h6-7,9H,3-5,12H2,1-2H3,(H,13,16)(H,14,15)(H,17,18)/t6-,7-,9-/m0/s1;9813855;CCC(C)C(C(=O)O)NC(=O)C(CCC(=O)O)N;;CCC(C)C(CC(C)C(C)CCC(C)C)C(C)C
HMDB0028906;InChI=1S/C11H20N2O5/c1-3-6(2)9(12)10(16)13-7(11(17)18)4-5-8(14)15/h6-7,9H,3-5,12H2,1-2H3,(H,13,16)(H,14,15)(H,17,18);18218218;CCC(C)C(C(=O)NC(CCC(=O)O)C(=O)O)N;;CCC(C)C(C)C(C)CC(CCC(C)C)C(C)C
HMDB0028928;InChI=1S/C11H20N2O5/c1-6(2)5-7(12)10(16)13-8(11(17)18)3-4-9(14)15/h6-8H,3-5,12H2,1-2H3,(H,13,16)(H,14,15)(H,17,18);5259590;CC(C)CC(C(=O)NC(CCC(=O)O)C(=O)O)N;;CC(C)CCC(CC(C)C(C)CC(C)C)C(C)C
HMDB0028823;InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-10(16)7(12)3-4-9(14)15/h6-8H,3-5,12H2,1-2H3,(H,13,16)(H,14,15)(H,17,18)/t7-,8-/m0/s1;9856500;CC(C)CC(C(=O)O)NC(=O)C(CCC(=O)O)N;;CC(C)CCC(C)C(C)CC(CC(C)C)C(C)C
HMDB0028959;InChI=1S/C11H21N3O3/c12-6-2-1-4-8(13)10(15)14-7-3-5-9(14)11(16)17/h8-9H,1-7,12-13H2,(H,16,17)/t8-,9-/m0/s1;171204;C1CC(N(C1)C(=O)C(CCCCN)N)C(=O)O;C1CCNC1;CCCCCC(C)C(C)C1CCCC1C(C)C
HMDB0028800;InChI=1S/C11H21N3O4/c1-3-6(2)9(11(17)18)14-10(16)7(12)4-5-8(13)15/h6-7,9H,3-5,12H2,1-2H3,(H2,13,15)(H,14,16)(H,17,18)/t6-,7-,9-/m0/s1;57315376;CCC(C)C(C(=O)O)NC(=O)C(CCC(=O)N)N;;CCC(C)C(CC(C)C(C)CCC(C)C)C(C)C
HMDB0028927;InChI=1S/C11H21N3O4/c1-6(2)5-7(12)10(16)14-8(11(17)18)3-4-9(13)15/h6-8H,3-5,12H2,1-2H3,(H2,13,15)(H,14,16)(H,17,18);4305457;CC(C)CC(C(=O)NC(CCC(=O)N)C(=O)O)N;;CC(C)CCC(CC(C)C(C)CC(C)C)C(C)C
HMDB0028801;InChI=1S/C11H21N3O4/c1-6(2)5-8(11(17)18)14-10(16)7(12)3-4-9(13)15/h6-8H,3-5,12H2,1-2H3,(H2,13,15)(H,14,16)(H,17,18)/t7-,8-/m0/s1;44232492;CC(C)CC(C(=O)O)NC(=O)C(CCC(=O)N)N;;CC(C)CCC(C)C(C)CC(CC(C)C)C(C)C
HMDB0004207;InChI=1S/C11H21N3O5/c12-6-2-1-3-8(11(18)19)14-10(17)7(13)4-5-9(15)16/h7-8H,1-6,12-13H2,(H,14,17)(H,15,16)(H,18,19)/t7-,8-/m0/s1;7015704;C(CCN)CC(C(=O)O)NC(=O)C(CCC(=O)O)N;;CCCCCC(CC(C)C(C)CCC(C)C)C(C)C
HMDB0029154;InChI=1S/C11H21N3O5/c12-6-2-1-3-8(11(18)19)14-9(15)5-4-7(13)10(16)17/h7-8H,1-6,12-13H2,(H,14,15)(H,16,17)(H,18,19)/t7-,8-/m0/s1;65254;C(CCN)CC(C(=O)O)NC(=O)CCC(C(=O)O)N;;CCCCCC(CC(C)CCC(C)C(C)C)C(C)C
HMDB0028717;InChI=1S/C11H21N5O3/c12-7(3-1-5-15-11(13)14)9(17)16-6-2-4-8(16)10(18)19/h7-8H,1-6,12H2,(H,18,19)(H4,13,14,15)/t7-,8-/m0/s1;151003;C1CC(N(C1)C(=O)C(CCCN=C(N)N)N)C(=O)O;C1CCNC1;CC(C)CCCCC(C)C(C)C1CCCC1C(C)C
HMDB0028920;InChI=1S/C11H22N2O3/c1-5-7(4)8(12)10(14)13-9(6(2)3)11(15)16/h6-9H,5,12H2,1-4H3,(H,13,14)(H,15,16);435949;CCC(C)C(C(=O)NC(C(C)C)C(=O)O)N;;CCC(C)C(C)C(C)CC(C(C)C)C(C)C
HMDB0029130;InChI=1S/C11H22N2O3/c1-5-7(4)9(11(15)16)13-10(14)8(12)6(2)3/h6-9H,5,12H2,1-4H3,(H,13,14)(H,15,16)/t7-,8-,9-/m0/s1;7010532;CCC(C)C(C(=O)O)NC(=O)C(C(C)C)N;;CCC(C)C(CC(C)C(C)C(C)C)C(C)C
HMDB0029131;InChI=1S/C11H22N2O3/c1-6(2)5-8(11(15)16)13-10(14)9(12)7(3)4/h6-9H,5,12H2,1-4H3,(H,13,14)(H,15,16)/t8-,9-/m0/s1;6993118;CC(C)CC(C(=O)O)NC(=O)C(C(C)C)N;;CC(C)CC(CC(C)C(C)C(C)C)C(C)C
HMDB0028942;InChI=1S/C11H22N2O3/c1-6(2)5-8(12)10(14)13-9(7(3)4)11(15)16/h6-9H,5,12H2,1-4H3,(H,13,14)(H,15,16);352038;CC(C)CC(C(=O)NC(C(C)C)C(=O)O)N;;CC(C)CC(C)C(C)CC(C(C)C)C(C)C
HMDB0028913;InChI=1S/C11H22N2O3S/c1-4-7(2)9(12)10(14)13-8(11(15)16)5-6-17-3/h7-9H,4-6,12H2,1-3H3,(H,13,14)(H,15,16);17863274;CCC(C)C(C(=O)NC(CCSC)C(=O)O)N;;CCCCC(CC(C)C(C)C(C)CC)C(C)C
HMDB0028935;InChI=1S/C11H22N2O3S/c1-7(2)6-8(12)10(14)13-9(11(15)16)4-5-17-3/h7-9H,4-6,12H2,1-3H3,(H,13,14)(H,15,16);118276;CC(C)CC(C(=O)NC(CCSC)C(=O)O)N;;CCCCC(CC(C)C(C)CC(C)C)C(C)C
HMDB0030941;InChI=1S/C11H22O/c1-2-3-4-5-6-7-8-9-10-11-12/h11H,2-10H2,1H3;8186;CCCCCCCCCCC=O;;CCCCCCCCCCCC
HMDB0033713;InChI=1S/C11H22O/c1-3-4-5-6-7-8-9-10-11(2)12/h3-10H2,1-2H3;8163;CCCCCCCCCC(=O)C;;CCCCCCCCCC(C)C
HMDB0000947;InChI=1S/C11H22O2/c1-2-3-4-5-6-7-8-9-10-11(12)13/h2-10H2,1H3,(H,12,13);8180;CCCCCCCCCCC(=O)O;;CCCCCCCCCCC(C)C
HMDB0062119;InChI=1S/C11H22O2/c1-3-5-7-8-10-13-11(12)9-6-4-2/h3-10H2,1-2H3;70694;CCCCCCOC(=O)CCCC;;CCCCCCCC(C)CCCC
HMDB0094659;InChI=1S/C11H22O2/c1-5-6-7-8-9-10(12)13-11(2,3)4/h5-9H2,1-4H3;545258;CCCCCCC(=O)OC(C)(C)C;;CCCCCCC(C)CC(C)(C)C
HMDB0028964;InChI=1S/C11H23N3O3/c1-7(2)9(11(16)17)14-10(15)8(13)5-3-4-6-12/h7-9H,3-6,12-13H2,1-2H3,(H,14,15)(H,16,17)/t8-,9-/m0/s1;6992341;CC(C)C(C(=O)O)NC(=O)C(CCCCN)N;;CCCCCC(C)C(C)CC(C(C)C)C(C)C
HMDB0029132;InChI=1S/C11H23N3O3/c1-7(2)9(13)10(15)14-8(11(16)17)5-3-4-6-12/h7-9H,3-6,12-13H2,1-2H3,(H,14,15)(H,16,17)/t8-,9-/m0/s1;168058;CC(C)C(C(=O)NC(CCCCN)C(=O)O)N;;CCCCCC(CC(C)C(C)C(C)C)C(C)C
HMDB0028722;InChI=1S/C11H23N5O3/c1-6(2)8(10(18)19)16-9(17)7(12)4-3-5-15-11(13)14/h6-8H,3-5,12H2,1-2H3,(H,16,17)(H,18,19)(H4,13,14,15)/t7-,8-/m0/s1;6992654;CC(C)C(C(=O)O)NC(=O)C(CCCN=C(N)N)N;;CC(C)CCCCC(C)C(C)CC(C(C)C)C(C)C
HMDB0029121;InChI=1S/C11H23N5O3/c1-6(2)8(12)9(17)16-7(10(18)19)4-3-5-15-11(13)14/h6-8H,3-5,12H2,1-2H3,(H,16,17)(H,18,19)(H4,13,14,15)/t7-,8-/m0/s1;444523;CC(C)C(C(=O)NC(CCCN=C(N)N)C(=O)O)N;;CC(C)CCCCC(CC(C)C(C)C(C)C)C(C)C
HMDB0028715;InChI=1S/C11H23N5O3S/c1-20-6-4-8(10(18)19)16-9(17)7(12)3-2-5-15-11(13)14/h7-8H,2-6,12H2,1H3,(H,16,17)(H,18,19)(H4,13,14,15)/t7-,8-/m0/s1;7019989;CSCCC(C(=O)O)NC(=O)C(CCCN=C(N)N)N;;CCCCC(CC(C)C(C)CCCCC(C)C)C(C)C
HMDB0031445;InChI=1S/C11H24/c1-3-5-7-9-11-10-8-6-4-2/h3-11H2,1-2H3;14257;CCCCCCCCCCC;;CCCCCCCCCCC
HMDB0030942;InChI=1S/C11H24O/c1-3-4-5-6-7-8-9-10-11(2)12/h11-12H,3-10H2,1-2H3;15448;CCCCCCCCCC(C)O;;CCCCCCCCCC(C)C
HMDB0012897;InChI=1S/C11H8N2/c1-2-4-10-8(3-1)9-5-6-12-7-11(9)13-10/h1-7,13H;64961;C1=CC=C2C(=C1)C3=C(N2)C=NC=C3;c1ccc2c(c1)[nH]c1cnccc12;C1CCC2C(C1)CC1CCCCC12
HMDB0035196;InChI=1S/C12H10N2/c1-8-12-10(6-7-13-8)9-4-2-3-5-11(9)14-12/h2-7,14H,1H3;5281404;CC1=NC=CC2=C1NC3=CC=CC=C23;c1ccc2c(c1)[nH]c1cnccc12;CC1CCCC2C1CC1CCCCC12
HMDB0001933|DB00695;InChI=1S/C12H11ClN2O5S/c13-9-5-10(15-6-7-2-1-3-20-7)8(12(16)17)4-11(9)21(14,18)19/h1-5,15H,6H2,(H,16,17)(H2,14,18,19);3440;C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl;c1ccc(NCc2ccco2)cc1;CC(C)C1CC(C(C)(C)C)C(C)CC1CCC1CCCC1
HMDB0001940|DB00384;InChI=1S/C12H11N7/c13-9-7(6-4-2-1-3-5-6)16-8-10(14)18-12(15)19-11(8)17-9/h1-5H,(H6,13,14,15,17,18,19);5546;C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N;c1ccc(-c2cnc3ncncc3n2)cc1;CC1CC(C)C2CC(C3CCCCC3)C(C)CC2C1
HMDB0240342;InChI=1S/C12H14N2O4/c1-7(15)14-10(12(17)18)6-11(16)8-4-2-3-5-9(8)13/h2-5,10H,6,13H2,1H3,(H,14,15)(H,17,18)/t10-/m0/s1;54201144;CC(=O)NC(CC(=O)C1=CC=CC=C1N)C(=O)O;c1ccccc1;CC(C)CC(CC(C)C1CCCCC1C)C(C)C
HMDB0094660;InChI=1S/C12H14O4/c1-3-15-11(13)9-7-5-6-8-10(9)12(14)16-4-2/h5-8H,3-4H2,1-2H3;6781;CCOC(=O)C1=CC=CC=C1C(=O)OCC;c1ccccc1;CCCC(C)C1CCCCC1C(C)CCC
HMDB0041842;InChI=1S/C12H16N2O/c1-14(2)6-5-9-8-13-12-4-3-10(15)7-11(9)12/h3-4,7-8,13,15H,5-6H2,1-2H3;10257;CN(C)CCC1=CNC2=C1C=C(C=C2)O;c1ccc2[nH]ccc2c1;CC(C)CCC1CCC2CCC(C)CC12
HMDB0028988;InChI=1S/C12H16N2O3/c1-8(12(16)17)14-11(15)10(13)7-9-5-3-2-4-6-9/h2-6,8,10H,7,13H2,1H3,(H,14,15)(H,16,17)/t8-,10-/m0/s1;5488196;CC(C(=O)O)NC(=O)C(CC1=CC=CC=C1)N;c1ccccc1;CC(C)C(C)CC(C)C(C)CC1CCCCC1
HMDB0028694;InChI=1S/C12H16N2O3/c1-8(13)11(15)14-10(12(16)17)7-9-5-3-2-4-6-9/h2-6,8,10H,7,13H2,1H3,(H,14,15)(H,16,17)/t8-,10-/m0/s1;96814;CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N;c1ccccc1;CC(C)C(C)CC(CC1CCCCC1)C(C)C
HMDB0029098;InChI=1S/C12H16N2O4/c1-7(12(17)18)14-11(16)10(13)6-8-2-4-9(15)5-3-8/h2-5,7,10,15H,6,13H2,1H3,(H,14,16)(H,17,18);4078684;CC(C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)N;c1ccccc1;CC1CCC(CC(C)C(C)CC(C)C(C)C)CC1
HMDB0028699;InChI=1S/C12H16N2O4/c1-7(13)11(16)14-10(12(17)18)6-8-2-4-9(15)5-3-8/h2-5,7,10,15H,6,13H2,1H3,(H,14,16)(H,17,18)/t7-,10-/m0/s1;92946;CC(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)O)N;c1ccccc1;CC1CCC(CC(CC(C)C(C)C)C(C)C)CC1
HMDB0029004;InChI=1S/C12H16N2O4/c13-9(6-8-4-2-1-3-5-8)11(16)14-10(7-15)12(17)18/h1-5,9-10,15H,6-7,13H2,(H,14,16)(H,17,18)/t9-,10-/m0/s1;193508;C1=CC=C(C=C1)CC(C(=O)NC(CO)C(=O)O)N;c1ccccc1;CCC(CC(C)C(C)CC1CCCCC1)C(C)C
HMDB0029046;InChI=1S/C12H16N2O4/c13-9(7-15)11(16)14-10(12(17)18)6-8-4-2-1-3-5-8/h1-5,9-10,15H,6-7,13H2,(H,14,16)(H,17,18)/t9-,10-/m0/s1;7009598;C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CO)N;c1ccccc1;CCC(C)C(C)CC(CC1CCCCC1)C(C)C
HMDB0094661;InChI=1S/C12H16O/c1-2-3-9-12(13)10-11-7-5-4-6-8-11/h4-8H,2-3,9-10H2,1H3;33191;CCCCC(=O)CC1=CC=CC=C1;c1ccccc1;CCCCC(C)CC1CCCCC1
HMDB0033143;InChI=1S/C12H18N2O4/c13-11(12(17)18)3-1-2-6-14-9(7-15)4-5-10(14)8-16/h4-5,7,11,16H,1-3,6,8,13H2,(H,17,18);14274616;C1=C(N(C(=C1)C=O)CCCCC(C(=O)O)N)CO;c1cc[nH]c1;CCC1CCC(CC)C1CCCCC(C)C(C)C
HMDB0039721;InChI=1S/C12H18O13/c13-1-2(14)7(9(18)19)25-12(5(1)17)24-6-3(15)4(16)11(22)23-8(6)10(20)21/h1-8,11-17,22H,(H,18,19)(H,20,21);4532283;C1(C(C(OC(C1O)OC2C(C(C(OC2C(=O)O)O)O)O)C(=O)O)O)O;C1CCC(OC2CCCOC2)OC1;CC(C)C1CC(CC2C(C)C(C)C(C)CC2C(C)C)C(C)C(C)C1C
HMDB0033909;InChI=1S/C12H20N2O7/c15-9(12(20)21)1-4-13-7(10(16)17)2-5-14-6-3-8(14)11(18)19/h7-9,13,15H,1-6H2,(H,16,17)(H,18,19)(H,20,21);4641377;C1CN(C1C(=O)O)CCC(C(=O)O)NCCC(C(=O)O)O;C1CNC1;CC(C)C(C)CCCC(CCC1CCC1C(C)C)C(C)C
HMDB0028888;InChI=1S/C12H20N4O3/c1-3-7(2)10(12(18)19)16-11(17)9(13)4-8-5-14-6-15-8/h5-7,9-10H,3-4,13H2,1-2H3,(H,14,15)(H,16,17)(H,18,19)/t7-,9-,10-/m0/s1;9900065;CCC(C)C(C(=O)O)NC(=O)C(CC1=CN=CN1)N;c1c[nH]cn1;CCC(C)C(CC(C)C(C)CC1CCCC1)C(C)C
HMDB0028889;InChI=1S/C12H20N4O3/c1-7(2)3-10(12(18)19)16-11(17)9(13)4-8-5-14-6-15-8/h5-7,9-10H,3-4,13H2,1-2H3,(H,14,15)(H,16,17)(H,18,19)/t9-,10-/m0/s1;189008;CC(C)CC(C(=O)O)NC(=O)C(CC1=CN=CN1)N;c1c[nH]cn1;CC(C)CC(CC(C)C(C)CC1CCCC1)C(C)C
HMDB0000489;InChI=1S/C12H21N3O8/c1-4(17)14-8-10(20)9(19)6(3-16)23-11(8)15-7(18)2-5(13)12(21)22/h5-6,8-11,16,19-20H,2-3,13H2,1H3,(H,14,17)(H,15,18)(H,21,22)/t5-,6+,8+,9+,10+,11+/m0/s1;123826;CC(=O)NC1C(C(C(OC1NC(=O)CC(C(=O)O)N)CO)O)O;C1CCOCC1;CCC1CC(CC(C)CC(C)C(C)C)C(CC(C)C)C(C)C1C
HMDB0000975;InChI=1S/C12H22O11/c13-1-3-5(15)7(17)9(19)11(21-3)23-12-10(20)8(18)6(16)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5-,6-,7+,8+,9-,10-,11-,12-/m1/s1;7427;C(C1C(C(C(C(O1)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)O;C1CCC(OC2CCCCO2)OC1;CCC1CC(CC2CC(CC)C(C)C(C)C2C)C(C)C(C)C1C
HMDB0000529;InChI=1S/C12H22O2/c1-2-3-4-5-6-7-8-9-10-11-12(13)14/h7-8H,2-6,9-11H2,1H3,(H,13,14)/b8-7-;5312378;CCCCCCC=CCCCC(=O)O;;CCCCCCCCCCCC(C)C
HMDB0094665;InChI=1S/C12H24/c1-10(8-11(2,3)4)9-12(5,6)7/h8H,9H2,1-7H3/b10-8+;5365103;CC(=CC(C)(C)C)CC(C)(C)C;;CC(CC(C)(C)C)CC(C)(C)C
HMDB0094666;InChI=1S/C12H24/c1-2-3-4-5-6-7-8-9-12-10-11-12/h12H,2-11H2,1H3;522556;CCCCCCCCCC1CC1;C1CC1;CCCCCCCCCC1CC1
HMDB0094667;InChI=1S/C12H24/c1-4-6-7-8-9-10-11-12(3)5-2/h5H,4,6-11H2,1-3H3/b12-5-;5366147;CCCCCCCCC(=CC)C;;CCCCCCCCC(C)CC
HMDB0028910;InChI=1S/C12H24N2O3/c1-5-7(3)9(13)11(15)14-10(12(16)17)8(4)6-2/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17);13879965;CCC(C)C(C(=O)NC(C(C)CC)C(=O)O)N;;CCC(C)C(C)C(C)CC(C(C)C)C(C)CC
HMDB0028932;InChI=1S/C12H24N2O3/c1-5-8(4)10(12(16)17)14-11(15)9(13)6-7(2)3/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17);435718;CCC(C)C(C(=O)O)NC(=O)C(CC(C)C)N;;CCC(C)C(CC(C)C(C)CC(C)C)C(C)C
HMDB0028911;InChI=1S/C12H24N2O3/c1-5-8(4)10(13)11(15)14-9(12(16)17)6-7(2)3/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17);13817313;CCC(C)C(C(=O)NC(CC(C)C)C(=O)O)N;;CCC(C)C(C)C(C)CC(CC(C)C)C(C)C
HMDB0028933;InChI=1S/C12H24N2O3/c1-7(2)5-9(13)11(15)14-10(12(16)17)6-8(3)4/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)/t9-,10-/m0/s1;76807;CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N;;CC(C)CC(C)C(C)CC(CC(C)C)C(C)C
HMDB0033933;InChI=1S/C12H24O/c1-2-3-4-5-6-7-8-9-10-11-12-13/h12H,2-11H2,1H3;8194;CCCCCCCCCCCC=O;;CCCCCCCCCCCCC
HMDB0031019;InChI=1S/C12H24O/c1-3-4-5-6-7-8-9-10-11-12(2)13/h3-11H2,1-2H3;22556;CCCCCCCCCCC(=O)C;;CCCCCCCCCCC(C)C
HMDB0030998;InChI=1S/C12H24O2/c1-3-5-6-7-8-9-10-11-12(13)14-4-2/h3-11H2,1-2H3;8048;CCCCCCCCCC(=O)OCC;;CCCCCCCCCC(C)CCC
HMDB0034136;InChI=1S/C12H24O2/c1-3-5-6-7-8-9-11-14-12(13)10-4-2/h3-11H2,1-2H3;61030;CCCCCCCCOC(=O)CCC;;CCCCCCCCCC(C)CCC
HMDB0028954;InChI=1S/C12H25N3O3/c1-3-8(2)10(12(17)18)15-11(16)9(14)6-4-5-7-13/h8-10H,3-7,13-14H2,1-2H3,(H,15,16)(H,17,18)/t8-,9-,10-/m0/s1;7010499;CCC(C)C(C(=O)O)NC(=O)C(CCCCN)N;;CCCCCC(C)C(C)CC(C(C)C)C(C)CC
HMDB0028955;InChI=1S/C12H25N3O3/c1-8(2)7-10(12(17)18)15-11(16)9(14)5-3-4-6-13/h8-10H,3-7,13-14H2,1-2H3,(H,15,16)(H,17,18)/t9-,10-/m0/s1;7016103;CC(C)CC(C(=O)O)NC(=O)C(CCCCN)N;;CCCCCC(C)C(C)CC(CC(C)C)C(C)C
HMDB0028712;InChI=1S/C12H25N5O3/c1-3-7(2)9(11(19)20)17-10(18)8(13)5-4-6-16-12(14)15/h7-9H,3-6,13H2,1-2H3,(H,17,18)(H,19,20)(H4,14,15,16)/t7-,8-,9-/m0/s1;7009553;CCC(C)C(C(=O)O)NC(=O)C(CCCN=C(N)N)N;;CCC(C)C(CC(C)C(C)CCCCC(C)C)C(C)C
HMDB0028901;InChI=1S/C12H25N5O3/c1-3-7(2)9(13)10(18)17-8(11(19)20)5-4-6-16-12(14)15/h7-9H,3-6,13H2,1-2H3,(H,17,18)(H,19,20)(H4,14,15,16);9900561;CCC(C)C(C(=O)NC(CCCN=C(N)N)C(=O)O)N;;CCC(C)C(C)C(C)CC(CCCCC(C)C)C(C)C
HMDB0028923;InChI=1S/C12H25N5O3/c1-7(2)6-8(13)10(18)17-9(11(19)20)4-3-5-16-12(14)15/h7-9H,3-6,13H2,1-2H3,(H,17,18)(H,19,20)(H4,14,15,16);3800205;CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)O)N;;CC(C)CCCCC(CC(C)C(C)CC(C)C)C(C)C
HMDB0028713;InChI=1S/C12H25N5O3/c1-7(2)6-9(11(19)20)17-10(18)8(13)4-3-5-16-12(14)15/h7-9H,3-6,13H2,1-2H3,(H,17,18)(H,19,20)(H4,14,15,16)/t8-,9-/m0/s1;6992563;CC(C)CC(C(=O)O)NC(=O)C(CCCN=C(N)N)N;;CC(C)CCCCC(C)C(C)CC(CC(C)C)C(C)C
HMDB0031444;InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3;8182;CCCCCCCCCCCC;;CCCCCCCCCCCC
HMDB0011626;InChI=1S/C12H26O/c1-2-3-4-5-6-7-8-9-10-11-12-13/h13H,2-12H2,1H3;8193;CCCCCCCCCCCCO;;CCCCCCCCCCCCC
HMDB0061822;InChI=1S/C12H26O7/c13-1-3-15-5-7-17-9-11-19-12-10-18-8-6-16-4-2-14/h13-14H,1-12H2;17472;C(COCCOCCOCCOCCOCCO)O;;CCCCCCCCCCCCCCCCCCC
HMDB0032049;InChI=1S/C13H10O/c14-13(11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10H;3102;C1=CC=C(C=C1)C(=O)C2=CC=CC=C2;O=C(c1ccccc1)c1ccccc1;CC(C1CCCCC1)C1CCCCC1
HMDB0029083;InChI=1S/C13H15N3O3/c14-10(13(19)16-7-12(17)18)5-8-6-15-11-4-2-1-3-9(8)11/h1-4,6,10,15H,5,7,14H2,(H,16,19)(H,17,18);263471;C1=CC=C2C(=C1)C(=CN2)CC(C(=O)NCC(=O)O)N;c1ccc2[nH]ccc2c1;CC(C)CCC(C)C(C)CC1CCC2CCCCC21
HMDB0028852;InChI=1S/C13H15N3O3/c14-6-12(17)16-11(13(18)19)5-8-7-15-10-4-2-1-3-9(8)10/h1-4,7,11,15H,5-6,14H2,(H,16,17)(H,18,19);102763;C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)NC(=O)CN;c1ccc2[nH]ccc2c1;CCC(C)CC(CC1CCC2CCCCC21)C(C)C
HMDB0059772;InChI=1S/C13H15NO5/c15-11(8-9-4-2-1-3-5-9)14-10(13(18)19)6-7-12(16)17/h1-5,10H,6-8H2,(H,14,15)(H,16,17)(H,18,19)/t10-/m0/s1;11579826;C1=CC=C(C=C1)CC(=O)NC(CCC(=O)O)C(=O)O;c1ccccc1;CC(C)CCC(CC(C)CC1CCCCC1)C(C)C
HMDB0028991;InChI=1S/C13H16N2O5/c14-9(6-8-4-2-1-3-5-8)12(18)15-10(13(19)20)7-11(16)17/h1-5,9-10H,6-7,14H2,(H,15,18)(H,16,17)(H,19,20)/t9-,10-/m0/s1;6992643;C1=CC=C(C=C1)CC(C(=O)NC(CC(=O)O)C(=O)O)N;c1ccccc1;CC(C)CC(CC(C)C(C)CC1CCCCC1)C(C)C
HMDB0029005;InChI=1S/C13H18N2O4/c1-8(16)11(13(18)19)15-12(17)10(14)7-9-5-3-2-4-6-9/h2-6,8,10-11,16H,7,14H2,1H3,(H,15,17)(H,18,19)/t8-,10+,11+/m1/s1;10445608;CC(C(C(=O)O)NC(=O)C(CC1=CC=CC=C1)N)O;c1ccccc1;CC(C)C(CC(C)C(C)CC1CCCCC1)C(C)C
