Query ID;Target ID;Affinity Threshold (nM);P-Value;Max Tc;Cut Sum;Z-Score;Name;Description;Query Smiles;InChi Key
131761902;LPAR3;7;1.177e-52;0.5625;3.7275;92.7792;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCCCCC=CCC=CCC=CCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCC=CCC=CCC=CCCCCC;XMVHZFQXXQHPFZ-UHFFFAOYSA-N
131760409;LPAR3;7;1.214e-53;0.5745;3.7983;94.5505;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC;HWIYVWGYVREDBV-UHFFFAOYSA-N
131764582;LPAR3;7;1.177e-52;0.5625;3.7275;92.7792;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCC=CCC=CCC=CCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC;ZKPQCFJMOJCHFM-UHFFFAOYSA-N
131760966;LPAR3;7;1.049e-51;0.551;3.6593;91.074;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC;ACBRHMNCXHNUSA-UHFFFAOYSA-N
131764581;LPAR3;7;1.214e-53;0.5745;3.7983;94.5505;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCC=CCC=CCC=CCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC;NROTYPBETZBKSI-UHFFFAOYSA-N
131764587;LPAR3;7;1.214e-53;0.5745;3.7983;94.5505;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCC=CCC=CCC=CCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC;BFHIXYFKXXDKJA-UHFFFAOYSA-N
131764223;LPAR3;7;1.049e-51;0.551;3.6593;91.074;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCC=CCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCC=CCC=CCC=CCC=CCC;XQBXFBYULTYXBQ-UHFFFAOYSA-N
131764222;LPAR3;7;1.214e-53;0.5745;3.7983;94.5505;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCC=CCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCC=CCC=CCC=CCC=CCC;AQXUMBSYJVJRPS-UHFFFAOYSA-N
131764588;LPAR3;7;1.214e-53;0.5745;3.7983;94.5505;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCC=CCC=CCC=CCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC;XLHCXTOOFJLBCC-UHFFFAOYSA-N
131761209;LPAR3;7;2.311e-66;0.6136;4.7112;117.3878;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCCCCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCCCCCC;MEITWFTUQYDSIT-UHFFFAOYSA-N
131764226;LPAR3;7;1.214e-53;0.5745;3.7983;94.5505;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCC=CCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCC=CCC=CCC=CCC=CCC;BPRZFYNWCPHLBU-UHFFFAOYSA-N
131764225;LPAR3;7;1.177e-52;0.5625;3.7275;92.7792;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCC=CCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCC=CCC=CCC=CCC=CCC;ADUPVYSRXHTHNB-UHFFFAOYSA-N
131765237;LPAR3;7;1.049e-51;0.551;3.6593;91.074;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC;CZCKEHKZTUAGLH-UHFFFAOYSA-N
131761588;LPAR3;7;2.545e-61;0.54;4.3494;108.3362;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCCCCCCCCCCCCCCOC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCC=CCC=CCCCCC;PKYHAMJIVRQXKF-UHFFFAOYSA-N
131755808;LPAR3;7;1.456e-49;0.6;3.5056;87.2275;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCC=CCC=CCC=CCCCCCCCC;IMVQRDFIBOZOMA-UHFFFAOYSA-N
131765536;LPAR3;7;1.049e-51;0.551;3.6593;91.074;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC;NEGZJZAROHNABH-UHFFFAOYSA-N
131761583;LPAR3;7;3.247e-60;0.5294;4.27;106.3508;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCCCCCCCCCCCCCCOC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCC=CCC=CCC=CCCCCCCCC;BXABDUMCSIHFIE-UHFFFAOYSA-N
131761582;LPAR3;7;3.0640000000000005e-72;0.5745;5.133;127.9397;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCCCCCCCCCCCCCCOC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCCCC;HODDFEFUYCPVTQ-UHFFFAOYSA-N
131756723;LPAR3;7;9.328e-66;0.6585;4.6677;116.2999;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC;UKGTYUIMAQPUNI-UHFFFAOYSA-N
131763213;LPAR3;7;8.489999999999999e-45;0.587;3.1636;78.6716;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC;ZSEBUOJAFUHWIN-UHFFFAOYSA-N
131765154;LPAR3;7;1.177e-52;0.5625;3.7275;92.7792;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCC=CCC=CCCCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCC=CCC=CCC;YTMLSQRVRJOZHY-UHFFFAOYSA-N
131760986;LPAR3;7;8.624e-51;0.54;3.5937;89.4313;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC;WBYJAVXPGXOYOM-UHFFFAOYSA-N
131758281;LPAR3;7;5.86e-50;0.6;3.534;87.9372;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCC)OC(=O)CCCCCCC=CCC=CCC=CCCCCC;XGRHXRCXVVXNRR-UHFFFAOYSA-N
131760985;LPAR3;7;1.177e-52;0.5625;3.7275;92.7792;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC;GWUZWGZLGCRJKX-UHFFFAOYSA-N
131755838;LPAR3;7;2.311e-66;0.6136;4.7112;117.3878;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCC=CCC=CCC=CCCCCC;VXILKXGVHSBSGJ-UHFFFAOYSA-N
131763848;LPAR3;7;1.177e-52;0.5625;3.7275;92.7792;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCC=CCC=CCC=CCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC;LEMUUXQSONCZBR-UHFFFAOYSA-N
131763248;LPAR3;7;5.665e-44;0.5745;3.1044;77.1917;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCCCCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC;UGHFVGFGLYJRIY-UHFFFAOYSA-N
131766200;LPAR3;7;1.756e-50;0.5;3.5715;88.877;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCCCCCCCCCCCCCCOCC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC;XFKCIJVYTCFMNK-UHFFFAOYSA-N
131763327;LPAR3;7;8.489999999999999e-45;0.587;3.1636;78.6716;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCC=CCC=CCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCC=CCC=CCC=CCCCCC;HIXJBODFVNVVOZ-UHFFFAOYSA-N
131756890;LPAR3;7;2.311e-66;0.6136;4.7112;117.3878;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCCCC=CCC=CCCCCC;MZHAAEGBTAPSRS-UHFFFAOYSA-N
131758043;LPAR3;7;9.328e-66;0.6585;4.6677;116.2999;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCCCCCC)OC(=O)CCCCCCCC=CCCCCCC;WBFSLXIVMFYBJL-UHFFFAOYSA-N
131761115;LPAR3;7;2.311e-66;0.6136;4.7112;117.3878;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCC=CCC=CCCCCC;OMWMADGRZUDBNS-UHFFFAOYSA-N
131763329;LPAR3;7;1.214e-53;0.5745;3.7983;94.5505;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCC=CCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCC=CCC=CCC=CCCCCC;ZCUCDBKSLMWFIN-UHFFFAOYSA-N
131753635;LPAR3;7;2.311e-66;0.6136;4.7112;117.3878;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCCCCCCCC=CCCCCCCCC;CCKLWBNVDVDCFO-UHFFFAOYSA-N
131763758;LPAR3;7;1.214e-53;0.5745;3.7983;94.5505;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCC=CCC=CCC=CCCCCC;AUHAVSXJNUHURT-UHFFFAOYSA-N
53480575;LPAR3;7;1.177e-52;0.5625;3.7275;92.7792;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC;KWSQCBUVZQFFAT-UHFFFAOYSA-N
131759439;LPAR3;7;9.328e-66;0.6585;4.6677;116.2999;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCC)OC(=O)CCCCCCCCCC=CCCCCCC;OAYIGAFUEDTGGM-UHFFFAOYSA-N
131760911;LPAR3;7;1.049e-51;0.551;3.6593;91.074;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)OC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC;SCBNRRNNYKNHJU-UHFFFAOYSA-N
131760912;LPAR3;7;8.624e-51;0.54;3.5937;89.4313;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC;NHHWSKRTYUVOOE-UHFFFAOYSA-N
131765302;LPAR3;7;1.177e-52;0.5625;3.7275;92.7792;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC;MBBWQOJXLONXQW-UHFFFAOYSA-N
131765987;LPAR3;7;1.214e-53;0.5745;3.7983;94.5505;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 7);CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCCC=CCC=CCC=CCC=CCC;QOWBFANLOZBMRP-UHFFFAOYSA-N
131760306;FABP3;7;8.388e-58;0.5;1.9055;102.0202;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCCCCCC=CCC=CCCCCC;LQORAQJGEORWLS-UHFFFAOYSA-N
131761302;FABP3;7;4.726e-59;0.5116;1.9473;104.2628;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCC=CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCC=CCC=CCC=CCC=CCC;SPUJFJNWFPTYCI-UHFFFAOYSA-N
131763777;LPAR1;6;7.328e-44;0.6136;8.1933;76.991;LPAR1;Lysophosphatidic acid receptor 1 (pKi >= 6);CCCCCC=CCC=CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCC=CCC=CCC=CCCCCC;WVKSRKGAZQQBAE-UHFFFAOYSA-N
131756070;FABP3;7;6.395e-60;0.55;1.9763;105.8223;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCCCCCCCC=CCCCCCCCC;NXVPBQKOQAHIQZ-UHFFFAOYSA-N
9545582;LPAR1;6;7.328e-44;0.6136;8.1933;76.991;LPAR1;Lysophosphatidic acid receptor 1 (pKi >= 6);CCCCCC=CCC=CCC=CCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCC=CCC=CCC=CCCCCC;PMEABGYOVGWCSQ-UHFFFAOYSA-N
131765905;FABP3;7;4.726e-59;0.5116;1.9473;104.2628;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCC=CCC=CCC=CCC=CCC;AOTFUYDDGGOHGP-UHFFFAOYSA-N
131757747;LPAR3;6;2.199e-75;0.5745;11.5021;133.5843;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC;RXEXVUVFJRTYMW-UHFFFAOYSA-N
131756917;LPAR3;6;8.085000000000001e-79;0.6;12.0302;139.7505;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCCCCCCCC)OC(=O)CCCCCCC=CCC=CCC=CCCCCC;ZYOOKRFWFUJQTP-UHFFFAOYSA-N
131760706;FABP3;7;1.369e-58;0.5366;1.9318;103.4335;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCC=CCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCC=CCC=CCC=CCCCCCCCC;AKQAUMVOMMKMTF-UHFFFAOYSA-N
131760439;FABP3;7;8.388e-58;0.5;1.9055;102.0202;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCC=CCC=CCC=CCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCCCCCC)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC;GYCKKRXENHOTFF-UHFFFAOYSA-N
131761422;LPAR1;6;7.328e-44;0.6136;8.1933;76.991;LPAR1;Lysophosphatidic acid receptor 1 (pKi >= 6);CCCCCCCCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCCCCCC=CCC=CCCCCC;QYFDEAFYRXDHQK-UHFFFAOYSA-N
131758098;LPAR1;6;7.328e-44;0.6136;8.1933;76.991;LPAR1;Lysophosphatidic acid receptor 1 (pKi >= 6);CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC;BLEZXNLVEWZCRH-UHFFFAOYSA-N
131761301;FABP3;7;4.726e-59;0.5116;1.9473;104.2628;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCC=CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCC=CCC=CCC;AXZAPIACNHHVNU-UHFFFAOYSA-N
131757030;LPAR3;6;1.049e-67;0.551;10.3212;119.7988;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)OC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC;AMLVLGGTLWUONM-UHFFFAOYSA-N
131760757;LPAR3;6;2.199e-75;0.5745;11.5021;133.5843;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCC=CCC=CCC=CCC=CCC;AQXPAPMULLSBQL-UHFFFAOYSA-N
131760781;LPAR3;6;1.733e-89;0.6136;13.6709;158.9045;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCC=CCC=CCC=CCCCCC;ORQMNWAGMCHUBN-UHFFFAOYSA-N
131764669;LPAR3;6;8.085000000000001e-79;0.6;12.0302;139.7505;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCC=CCC=CCC=CCC=CCCCCC;XLTFKKGEFQUZDB-UHFFFAOYSA-N
131760574;FABP3;7;6.395e-60;0.55;1.9763;105.8223;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC;BHETTXDAZXCFKF-UHFFFAOYSA-N
131760847;FABP3;7;1.369e-58;0.5366;1.9318;103.4335;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC;YMGSOCWJHLMLQM-UHFFFAOYSA-N
131764615;FABP3;7;5.0469999999999995e-54;0.4667;1.7792;95.235;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCCCCOCC(COC(=O)CCCCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC;DSBMDFNAANRIOD-UHFFFAOYSA-N
131764836;FABP3;7;8.388e-58;0.5;1.9055;102.0202;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCC=CCC=CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCC=CCC=CCC=CCC=CCCCCC;VRQORPMJTGLJIF-UHFFFAOYSA-N
131756022;FABP3;7;4.204e-56;0.5116;1.8487;98.9681;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCC=CCC=CCC=CCCCCCCCC;MQTQRKAUZZYKLD-UHFFFAOYSA-N
131763556;LPAR3;6;1.733e-89;0.6136;13.6709;158.9045;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCC=CCCCCC)COC(=O)CCCCC=CCC=CCC=CCCCCC;PTMJQDBEENYEHE-UHFFFAOYSA-N
131756810;FABP3;7;4.726e-59;0.5116;1.9473;104.2628;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCCCCCC=CCCCCCCCC;ZVAZRCNQDGGHIY-UHFFFAOYSA-N
131756589;FABP3;7;5.132e-56;0.4821;1.8458;98.8126;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCCCCCCCCCCCCC;ZKCPJGUEGWADAV-UHFFFAOYSA-N
131762181;LPAR1;6;7.328e-44;0.6136;8.1933;76.991;LPAR1;Lysophosphatidic acid receptor 1 (pKi >= 6);CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC;YHKXBBUZMDPXSA-UHFFFAOYSA-N
131762547;LPAR3;6;6.763999999999999e-67;0.5192;10.1968;118.3457;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCCOCC(COC(=O)CCCCCCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC;HUNYHNIYIYCFKC-UHFFFAOYSA-N
131760807;LPAR1;6;7.328e-44;0.6136;8.1933;76.991;LPAR1;Lysophosphatidic acid receptor 1 (pKi >= 6);CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCCCC=CCC=CCCCCC;PIZKEXJUEDRGCV-UHFFFAOYSA-N
131764143;FABP3;7;1.369e-58;0.5366;1.9318;103.4335;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCC=CCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCC=CCC=CCC=CCCCCC;PUCACZUVSXLWRS-UHFFFAOYSA-N
131764062;FABP3;7;8.388e-58;0.5;1.9055;102.0202;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCC=CCCCCC)COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC;QJLUNEFXQRDKLC-UHFFFAOYSA-N
131757146;LPAR3;6;2.199e-75;0.5745;11.5021;133.5843;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC;FGCRNQQTWMCHBU-UHFFFAOYSA-N
131761228;FABP3;7;6.395e-60;0.55;1.9763;105.8223;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCCCC=CCCCCCC;SLNSNTKFZUABKK-UHFFFAOYSA-N
131762447;FABP3;7;1.6669999999999999e-53;0.4828;1.7618;94.3032;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCCCCOCC(COC(=O)CCCCCCCCCCCC=CCCCCCCCC)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC;NFYYDFZZKBBWRC-UHFFFAOYSA-N
131757733;FABP3;7;8.388e-58;0.5;1.9055;102.0202;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCC=CCC=CCC=CCC=CCC;GWECERDTBORDQQ-UHFFFAOYSA-N
131764530;FABP3;7;4.726e-59;0.5116;1.9473;104.2628;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCC=CCC=CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCC=CCC=CCC=CCC=CCC;WKMJVPNNZRZPKK-UHFFFAOYSA-N
131760119;FABP3;7;1.3180000000000001e-56;0.4889;1.8655;99.8727;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC;GSHKNZZOMWCMJO-UHFFFAOYSA-N
131764731;FABP3;7;1.369e-58;0.5366;1.9318;103.4335;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCC=CCC=CCC=CCC=CCCCCC;LFLKOLLXMXUPMJ-UHFFFAOYSA-N
